"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","regulation of cholesterol transport","GO:0032374","false","0.0047680301261559645","2.321661009227979","57","844","9","21026","CETP,TSPO,ABCA13,PCSK9,PPARG,TREM2,CES1,ABCA12,APOE"
"GO:BP","regulation of interleukin-6 production","GO:0032675","false","0.0047680301261559645","2.321661009227979","152","844","16","21026","IRAK3,TLR2,GAS6,TLR8,GBA1,TYROBP,CD36,BPI,TLR9,LILRA5,NOD2,IL1B,AIF1,TRPV4,IL10,TREM2"
"GO:BP","regulation of B cell differentiation","GO:0045577","false","0.0047680301261559645","2.321661009227979","35","844","7","21026","NFAM1,BCL6,TLR9,CR1,MMP14,SLAMF8,IL10"
"GO:BP","response to vitamin","GO:0033273","false","0.004769525037706682","2.3215248670339736","95","844","12","21026","GAS6,TRIM25,KYNU,ALDH1A2,TSPO,FOLR1,FES,ALPL,F5,PPARG,CBS,COL1A1"
"GO:BP","regulation of protein kinase activity","GO:0045859","false","0.0048712535362070335","2.312359265930145","402","844","31","21026","DUSP3,IRAK3,FLT3,CD300A,GAS6,ADAM9,GBA1,WARS1,LRRK2,PINK1,ELANE,S100A12,CEACAM1,RALB,LILRA5,SLC11A1,IL1B,THBS1,NRG1,ITGB3,SFN,ADRA2A,LTF,SLC8A2,SPDYE16,NTRK3,RELN,SNCA,APOE,SPDYC,UCHL1"
"GO:BP","quaternary ammonium group transport","GO:0015697","false","0.0048713602187282256","2.3123497548007013","17","844","5","21026","SLC6A12,SLC22A4,SLC22A1,SLC22A16,SLC22A3"
"GO:BP","regulation of cholesterol storage","GO:0010885","false","0.0048713602187282256","2.3123497548007013","17","844","5","21026","CD36,PPARG,MSR1,TREM2,CES1"
"GO:BP","amide transport","GO:0042886","false","0.004940037867094014","2.306269722046607","332","844","27","21026","GPER1,MGST1,TAP1,AQP9,PFKFB2,AQP10,FFAR2,FOLR1,INHBB,IL1B,ALOX5,ABCA13,FFAR3,TRPV4,CPE,C1QTNF12,CD209,ADRA2A,S100A8,AQP1,CHGA,LRP2,MTTP,DOC2B,ABCA12,FAM3B,CELA2A"
"GO:BP","cellular response to interleukin-18","GO:0071351","false","0.0050530908528259024","2.2964428932269896","10","844","4","21026","IL18R1,CASP4,IL18RAP,NLRP6"
"GO:BP","development of primary male sexual characteristics","GO:0046546","false","0.0050530908528259024","2.2964428932269896","153","844","16","21026","HOXA9,TLR5,LHFPL2,RAB13,TLR9,INSL3,TNFSF10,INHBB,KCNE1,MMP14,HOXA10,NUPR1,SDC1,YBX3,LRP2,ZFPM2"
"GO:BP","interleukin-18-mediated signaling pathway","GO:0035655","false","0.0050530908528259024","2.2964428932269896","10","844","4","21026","IL18R1,CASP4,IL18RAP,NLRP6"
"GO:BP","adhesion of symbiont to host cell","GO:0044650","false","0.0050530908528259024","2.2964428932269896","10","844","4","21026","ICAM1,GAS6,INHBB,CD209"
"GO:BP","cellular oxidant detoxification","GO:0098869","false","0.005172266120249527","2.2863191381646897","96","844","12","21026","HP,MGST1,S100A9,GSTO1,CD36,ALOX5AP,MPO,HBQ1,LPO,HBD,APOE,TXNDC2"
"GO:BP","positive regulation of reactive oxygen species metabolic process","GO:2000379","false","0.005178201064853024","2.285821090312725","70","844","10","21026","ITGAM,TYROBP,CD36,MAPK14,TSPO,FPR2,THBS1,CD177,ACOD1,SNCA"
"GO:BP","cardiac ventricle morphogenesis","GO:0003208","false","0.005178201064853024","2.285821090312725","70","844","10","21026","SMARCD3,MYBPC3,NRG1,CPE,LRP2,MYH7,COL11A1,ZFPM2,RYR2,FOXC1"
"GO:BP","regulated exocytosis","GO:0045055","false","0.005178201064853024","2.285821090312725","232","844","21","21026","MILR1,CD300A,ITGAM,LRRK2,P2RX1,CEACAM1,FES,ADGRE2,ANXA3,HCK,CD177,RPH3A,ADRA2A,CHGA,SYN2,DOC2B,ABCA12,SNCA,SYT9,UNC13A,SYT1"
"GO:BP","superoxide metabolic process","GO:0006801","false","0.005178201064853024","2.285821090312725","70","844","10","21026","ITGAM,TYROBP,CD36,BST1,MPO,NCF4,SH3PXD2B,FPR2,CD177,CBS"
"GO:BP","response to interleukin-1","GO:0070555","false","0.005243965204232047","2.2803401986867877","110","844","13","21026","IRAK3,GBP2,IL1R2,GBP1,GBP3,IL1R1,INHBB,IL1B,CAMP,MMP2,ACOD1,SNCA,ADAMTS7"
"GO:BP","negative regulation of lymphocyte mediated immunity","GO:0002707","false","0.005255515235133608","2.27938470060501","58","844","9","21026","CD274,BCL6,CEACAM1,ARG1,CR1,NOD2,CLEC12B,HLA-G,CR1L"
"GO:BP","positive regulation of cytokine production involved in immune response","GO:0002720","false","0.005255515235133608","2.27938470060501","83","844","11","21026","SECTM1,IL18R1,CD36,FZD5,CD55,FFAR2,IL1R1,NOD2,IL1B,FFAR3,HLA-G"
"GO:BP","embryo implantation","GO:0007566","false","0.005255515235133608","2.27938470060501","58","844","9","21026","MMP9,TIMP1,IGFBP7,IL1B,FUT7,MMP2,ITGB3,ITGB4,ACOD1"
"GO:BP","sensory perception of sound","GO:0007605","true","0.005255515235133608","2.27938470060501","169","844","17","21026","TIMM10,MYO7A,ADGRV1,KCNE1,GJB6,LRP2,USH2A,SLC1A3,HPN,COL11A1,BSND,COL1A1,CRYM,TMC1,PAX3,CLRN1,COL2A1"
"GO:BP","cell adhesion mediated by integrin","GO:0033627","false","0.005255515235133608","2.27938470060501","83","844","11","21026","ICAM1,ADAM9,ITGAM,ITGA9,ITGA2B,EMILIN2,ITGA7,ITGB3,PLAU,MUC1,MMRN1"
"GO:BP","positive regulation of leukocyte mediated immunity","GO:0002705","false","0.005328412020783685","2.2734022006105823","154","844","16","21026","FCGR1A,SECTM1,ITGAM,IL18R1,TYROBP,FZD5,CD55,IL18RAP,IL1R1,ARG1,NOD2,IL1B,RASGRP4,CD177,HLA-G,TREM2"
"GO:BP","temperature homeostasis","GO:0001659","false","0.005401727990384442","2.2674672889470404","185","844","18","21026","GRB10,IL18R1,TRPM2,EDNRB,CD36,ELOVL3,MAP2K6,G0S2,NOD2,IL1B,ACSL1,ALPL,LCN2,NTSR1,IGF2BP2,ID1,LAMA4,ACHE"
"GO:BP","macrophage derived foam cell differentiation","GO:0010742","false","0.005452599828881581","2.2633963743993273","36","844","7","21026","CETP,CD36,PF4,ITGB3,PPARG,MSR1,ALOX15B"
"GO:BP","foam cell differentiation","GO:0090077","false","0.005452599828881581","2.2633963743993273","36","844","7","21026","CETP,CD36,PF4,ITGB3,PPARG,MSR1,ALOX15B"
"GO:BP","negative regulation of cell development","GO:0010721","false","0.005610376403063653","2.251008000724274","267","844","23","21026","LOXL3,IRF1,LILRB3,EDNRB,TNFAIP6,BCL6,TSPO,CEACAM1,CR1,IL1B,PGLYRP1,GLI3,HLA-G,FGF13,LTF,C1QC,TREM2,FSTL4,NR2E1,TMEM98,LRP4,ERFE,NRP1"
"GO:BP","negative regulation of leukocyte differentiation","GO:1902106","false","0.005615802387685467","2.2505881828311924","111","844","13","21026","LOXL3,IRF1,LILRB3,TNFAIP6,BCL6,CEACAM1,CR1,PGLYRP1,GLI3,HLA-G,LTF,C1QC,ERFE"
"GO:BP","ventricular cardiac muscle tissue morphogenesis","GO:0055010","false","0.005615802387685467","2.2505881828311924","47","844","8","21026","MYBPC3,NRG1,LRP2,MYH7,COL11A1,ZFPM2,RYR2,FOXC1"
"GO:BP","regulation of monoatomic cation transmembrane transport","GO:1904062","false","0.005620730395765807","2.2502072455982343","284","844","24","21026","GPER1,CD63,MMP9,GSTO1,ASPH,P2RX1,TLR9,KCNJ2,PML,SCN1B,PCSK9,KCNE1,ITGB3,ADRA2A,FGF13,ATP1B2,NTSR1,TREM2,SNCA,RYR2,NOS1AP,TMC1,PPP3R2,ANK2"
"GO:BP","positive regulation of transmembrane transport","GO:0034764","false","0.005748814256965331","2.240421723094878","202","844","19","21026","GPER1,GSTO1,ASPH,P2RX1,MAPK14,KCNJ2,SCN1B,ACSL1,KCNE1,C1QTNF12,FGF13,ATP1B2,NTSR1,TREM2,SNCA,NOS1AP,ERFE,PPP3R2,ANK2"
"GO:BP","positive regulation of monoatomic ion transport","GO:0043270","false","0.005748814256965331","2.240421723094878","202","844","19","21026","GPER1,GSTO1,ASPH,P2RX1,TSPO,KCNJ2,LILRA5,SCN1B,KCNE1,SCN2B,ADRA2A,FGF13,ATP1B2,NTSR1,TREM2,SNCA,NOS1AP,PPP3R2,ANK2"
"GO:BP","cardiac muscle cell action potential involved in contraction","GO:0086002","false","0.005874015282725333","2.2310649278856314","59","844","9","21026","DSC2,KCNJ2,SCN1B,KCNE1,SCN9A,SCN2B,RYR2,NOS1AP,ANK2"
"GO:BP","ameboidal-type cell migration","GO:0001667","false","0.0059307033651312974","2.2268937974484255","235","844","21","21026","ADAM9,DOCK1,MMP9,EDNRB,TIMP1,SEMA4A,GLIPR2,FOLR1,INSL3,PML,LRG1,SEMA3B,THBS1,SEMA6B,ITGB3,ITGB4,AQP1,FN1,FGF8,HTR2B,NRP1"
"GO:BP","positive regulation of ERK1 and ERK2 cascade","GO:0070374","false","0.006038991013024947","2.2190356166901726","187","844","18","21026","GPER1,ICAM1,GAS6,CD36,GLIPR2,NOD2,FPR2,NECAB2,TRPV4,NRG1,ITGB3,CAVIN3,MARCO,TREM2,APOE,FGF8,HTR2B,NRP1"
"GO:BP","negative regulation of humoral immune response","GO:0002921","false","0.006158117062960603","2.2105520596168735","18","844","5","21026","CD55,SERPING1,CR1,VSIG4,CR1L"
"GO:BP","positive regulation of T-helper 1 type immune response","GO:0002827","false","0.006158117062960603","2.2105520596168735","18","844","5","21026","IL18R1,IL1R1,PLA2G4A,SLC11A1,IL1B"
"GO:BP","activation of protein kinase B activity","GO:0032148","true","0.006158117062960603","2.2105520596168735","18","844","5","21026","GAS6,PINK1,NRG1,ADRA2A,NTRK3"
"GO:BP","triglyceride storage","GO:0030730","false","0.006158117062960603","2.2105520596168735","18","844","5","21026","PLIN5,PLIN3,IL1B,PPARG,TREM2"
"GO:BP","protein localization to CENP-A containing chromatin","GO:0061644","true","0.006158117062960603","2.2105520596168735","18","844","5","21026","H4C9,H4C4,H2AC8,H4C5,H4C8"
"GO:BP","action potential","GO:0001508","false","0.006229672540235548","2.2055347812230752","172","844","17","21026","GPER1,DSC2,GBA1,P2RX1,CD36,KCND1,KCNJ2,KCNG2,SCN1B,KCNE1,SCN9A,SCN2B,FGF13,SLC8A2,RYR2,NOS1AP,ANK2"
"GO:BP","positive regulation of chemokine production","GO:0032722","false","0.006237823180332415","2.2049669400781213","72","844","10","21026","TLR2,TLR9,FFAR2,NOD2,IL1B,AZU1,FFAR3,AIF1,TRPV4,ALOX15B"
"GO:BP","regulation of monoatomic ion transmembrane transport","GO:0034765","false","0.006257167225234211","2.203622238177988","321","844","26","21026","GPER1,CD63,KCNJ15,MMP9,GSTO1,ASPH,P2RX1,TLR9,KCNJ2,PML,SCN1B,PCSK9,KCNE1,ITGB3,ADRA2A,FGF13,ATP1B2,NTSR1,TREM2,SNCA,RYR2,NOS1AP,KCNJ12,TMC1,PPP3R2,ANK2"
"GO:BP","positive regulation of macrophage activation","GO:0043032","false","0.006274211781743505","2.2024408260765482","27","844","6","21026","LRRK2,PLA2G4A,THBS1,MMP8,IL10,TREM2"
"GO:BP","response to pain","GO:0048265","false","0.006274211781743505","2.2024408260765482","37","844","7","21026","AQP9,EDNRB,TSPO,THBS1,SCN9A,GJA4,RELN"
"GO:BP","regulation of metal ion transport","GO:0010959","false","0.006274211781743505","2.2024408260765482","374","844","29","21026","GPER1,CD63,HOMER3,GSTO1,ASPH,P2RX1,TSPO,TLR9,KCNJ2,LILRA5,KCNG2,PML,SCN1B,PCSK9,KCNE1,ITGB3,SCN2B,ADRA2A,FGF13,ATP1B2,RCVRN,NTSR1,TREM2,SNCA,RYR2,NOS1AP,TMC1,PPP3R2,ANK2"
"GO:BP","cellular response to interferon-beta","GO:0035458","false","0.006274211781743505","2.2024408260765482","27","844","6","21026","AIM2,IRF1,STAT1,MNDA,IFITM2,ACOD1"
"GO:BP","fibrinolysis","GO:0042730","false","0.006274211781743505","2.2024408260765482","27","844","6","21026","PLAUR,SERPING1,THBS1,PLAU,FAP,PROS1"
"GO:BP","type II interferon-mediated signaling pathway","GO:0060333","false","0.006274211781743505","2.2024408260765482","27","844","6","21026","IRF1,PARP9,STAT1,ARG1,HCK,PPARG"
"GO:BP","positive regulation of acute inflammatory response","GO:0002675","false","0.006274211781743505","2.2024408260765482","27","844","6","21026","FCGR1A,ALOX5AP,FFAR2,IL1B,FFAR3,OSM"
"GO:BP","regulation of lymphocyte proliferation","GO:0050670","false","0.006401755978669062","2.1937008842589405","237","844","21","21026","IL27,CD274,PDCD1LG2,CD300A,IRF1,TYROBP,BCL6,CD55,TLR9,BST1,IGFBP2,ARG1,CR1,MNDA,VSIG4,IL1B,AIF1,SPTA1,HLA-G,CD209,IL10"
"GO:BP","regulation of DNA-binding transcription factor activity","GO:0051090","false","0.006419242592798078","2.192516211366238","322","844","26","21026","IRAK3,AIM2,TLR2,TRIM21,IL18R1,TRIM25,CLU,S100A9,NLRC4,TRIM22,S100A12,IL18RAP,NOD2,IL1B,CARD16,ANXA3,HCK,ADGRG3,NUPR1,ACOD1,S100A8,LTF,IL10,BEX1,ID1,SFRP4"
"GO:BP","carbohydrate catabolic process","GO:0016052","false","0.006480337989333903","2.1884023424203525","173","844","17","21026","GM2A,GAPDH,GK,ATG3,HK3,PFKFB2,CHIT1,MGAM,PYGL,GK3,FUT7,MLXIPL,NUPR1,BPGM,SLC4A1,PRKAG3,UCHL1"
"GO:BP","calcium ion transmembrane transport","GO:0070588","false","0.006532616296022687","2.184912850062734","340","844","27","21026","CACNA1E,GPER1,GAS6,GSTO1,ASPH,TRPM2,P2RX1,EDNRB,NOL3,TLR9,CATSPER1,PML,CNGB1,GP9,TRPV4,ITGB3,ADRA2A,NTSR1,SLC8A2,SNCA,RYR2,NOS1AP,TMC1,HTR2B,PKD1L3,PPP3R2,ANK2"
"GO:BP","endothelial cell proliferation","GO:0001935","false","0.006648042551511522","2.177306209466498","158","844","16","21026","STAT1,ALDH1A2,ALOX5,LRG1,CAV2,THBS1,MMP14,EGFL7,ITGB3,SPARC,PPARG,IL10,F3,APOE,HTR2B,NRP1"
"GO:BP","stem cell development","GO:0048864","false","0.006689400091123749","2.174612828240668","86","844","11","21026","EDNRB,SEMA4A,ALDH1A2,FOLR1,SEMA3B,SEMA6B,NRG1,FN1,FOXC1,HTR2B,NRP1"
"GO:BP","leukocyte mediated cytotoxicity","GO:0001909","false","0.006693617410961253","2.1743391143649755","143","844","15","21026","FCGR1A,ICAM1,FCGR2A,ITGAM,TYROBP,ELANE,CEACAM1,IL18RAP,ARG1,AZU1,NLRP6,CLEC12B,HLA-G,CTSG,FCGR3B"
"GO:BP","positive regulation of monoatomic ion transmembrane transport","GO:0034767","false","0.006693617410961253","2.1743391143649755","143","844","15","21026","GPER1,GSTO1,ASPH,P2RX1,KCNJ2,SCN1B,KCNE1,FGF13,ATP1B2,NTSR1,TREM2,SNCA,NOS1AP,PPP3R2,ANK2"
"GO:BP","cellular response to UV-A","GO:0071492","true","0.007040093905170471","2.1524215479281485","11","844","4","21026","MMP9,TIMP1,MMP2,MMP1"
"GO:BP","complement-dependent cytotoxicity","GO:0097278","false","0.007040093905170471","2.1524215479281485","11","844","4","21026","CD55,CR1,CR1L,CD5L"
"GO:BP","response to corticosteroid","GO:0031960","false","0.007058786686933829","2.1512699420719206","159","844","16","21026","GPER1,FLT3,ADAM9,GBA1,ADM,IGFBP2,IGFBP7,ANXA3,ALPL,SDC1,AANAT,AQP1,ASS1,PTPRU,IL10,MAOB"
"GO:BP","T-helper 1 type immune response","GO:0042088","false","0.007058786686933829","2.1512699420719206","49","844","8","21026","IL27,IL18R1,SEMA4A,IL1R1,PLA2G4A,SLC11A1,IL1B,TMEM98"
"GO:BP","endochondral bone morphogenesis","GO:0060350","false","0.007122911045222601","2.147342479326664","61","844","9","21026","TMEM119,MMP14,ALPL,TRPV4,COL27A1,CBS,COL1A1,FOXC1,COL2A1"
"GO:BP","heterotypic cell-cell adhesion","GO:0034113","false","0.007122911045222601","2.147342479326664","61","844","9","21026","DSC2,ITGAM,ITGA7,GLDN,FLOT1,IL1B,ITGB3,CEACAM6,IL10"
"GO:BP","vasoconstriction","GO:0042310","false","0.007289255014697812","2.1373168557065583","87","844","11","21026","ITGA9,P2RX1,EDNRB,ADM,ECE1,SMTNL1,HRH2,DOCK4,MMP2,ADRA2A,HTR2B"
"GO:BP","myeloid leukocyte differentiation","GO:0002573","false","0.0073474969843602515","2.133860583503185","240","844","21","21026","TLR2,LTBR,PRTN3,MMP9,GBA1,LILRB3,BATF2,TYROBP,TNFAIP6,MAPK14,OSCAR,CEACAM1,FES,SBNO2,PF4,PPARG,LTF,C1QC,TREM2,MT1G,ERFE"
"GO:BP","acute inflammatory response to antigenic stimulus","GO:0002438","false","0.007407658205151641","2.1303190645336127","28","844","6","21026","FCGR1A,FCGR2A,ELANE,FUT7,NLRP6,FCGR3B"
"GO:BP","positive regulation of epidermal growth factor receptor signaling pathway","GO:0045742","false","0.007407658205151641","2.1303190645336127","28","844","6","21026","GPER1,PLAUR,MMP9,RALB,SHKBP1,ADRA2A"
"GO:BP","cell junction disassembly","GO:0150146","false","0.007407658205151641","2.1303190645336127","28","844","6","21026","DUSP3,C1QB,ITGAM,C1QA,C1QC,TREM2"
"GO:BP","positive regulation of T cell cytokine production","GO:0002726","false","0.007407658205151641","2.1303190645336127","28","844","6","21026","SECTM1,IL18R1,FZD5,CD55,IL1R1,IL1B"
"GO:BP","regulation of heart rate","GO:0002027","false","0.007414628055026985","2.129910629895322","101","844","12","21026","DSC2,EDNRB,ADM,KCNJ2,SCN1B,KCNE1,SCN2B,MYH7,GJD3,RYR2,NOS1AP,ANK2"
"GO:BP","negative regulation of locomotion","GO:0040013","false","0.007456045297239016","2.127491462204344","326","844","26","21026","DUSP3,MCTP1,CD300A,SAP30,IFITM1,EMILIN2,TNFAIP6,TIMP1,ELANE,SERPINB1,THBS1,SLAMF8,AIF1,PADI2,NAV3,SRGAP1,DLC1,ATP1B2,CYP19A1,PPARG,PTPRU,ALOX15B,DCN,APOE,ADAMTS9,NRP1"
"GO:BP","calcium ion transport","GO:0006816","false","0.007565082364392548","2.1211863392592396","434","844","32","21026","CACNA1E,GPER1,GAS6,HOMER3,GSTO1,ASPH,TRPM2,P2RX1,EDNRB,NOL3,TSPO,TLR9,LILRA5,CATSPER1,PML,CNGB1,GP9,TRPV4,ITGB3,ADRA2A,RCVRN,NTSR1,SLC8A2,GJA4,SNCA,RYR2,NOS1AP,TMC1,HTR2B,PKD1L3,PPP3R2,ANK2"
"GO:BP","male sex differentiation","GO:0046661","false","0.00758668503677646","2.119947945411261","176","844","17","21026","HOXA9,TLR5,LHFPL2,RAB13,TLR9,INSL3,TNFSF10,INHBB,KCNE1,MMP14,HOXA10,NUPR1,SDC1,YBX3,LRP2,ZFPM2,FGF8"
"GO:BP","negative regulation of megakaryocyte differentiation","GO:0045653","true","0.00758668503677646","2.119947945411261","19","844","5","21026","H4C9,H4C4,H4C5,PF4,H4C8"
"GO:BP","regulation of microglial cell activation","GO:1903978","false","0.00758668503677646","2.119947945411261","19","844","5","21026","GRN,LRRK2,CST7,MMP8,TREM2"
"GO:BP","regulation of response to cytokine stimulus","GO:0060759","false","0.00758668503677646","2.119947945411261","176","844","17","21026","IRAK3,CASP1,TLR2,GAS6,IL1R2,CASP4,PARP9,NAIP,NOL3,IL1R1,ARG1,CARD16,MMP8,NLRP6,PADI2,PPARG,TREM2"
"GO:BP","negative regulation of cell migration","GO:0030336","false","0.007660075379396024","2.1157669566474655","292","844","24","21026","DUSP3,MCTP1,CD300A,SAP30,IFITM1,EMILIN2,TNFAIP6,TIMP1,SERPINB1,THBS1,SLAMF8,AIF1,PADI2,NAV3,SRGAP1,DLC1,ATP1B2,CYP19A1,PPARG,PTPRU,ALOX15B,DCN,APOE,ADAMTS9"
"GO:BP","glial cell migration","GO:0008347","false","0.007765372690468544","2.1098376959521903","62","844","9","21026","VCAN,TSPO,AZU1,MMP14,GLI3,ATP1B2,TREM2,NR2E1,RELN"
"GO:BP","vascular transport","GO:0010232","false","0.007765372690468544","2.1098376959521903","88","844","11","21026","FLVCR2,SLC2A3,CD36,SLC22A1,ATP1B2,LRP2,SLCO2B1,SLC8A2,SLC1A3,SLC22A3,APOE"
"GO:BP","endoderm development","GO:0007492","false","0.007765372690468544","2.1098376959521903","88","844","11","21026","MMP9,ITGA7,MMP14,MMP8,MMP2,ITGB5,COL4A2,COL11A1,LAMA3,FN1,FGF8"
"GO:BP","negative regulation of hemopoiesis","GO:1903707","false","0.007765372690468544","2.1098376959521903","116","844","13","21026","LOXL3,IRF1,LILRB3,TNFAIP6,BCL6,CEACAM1,CR1,PGLYRP1,GLI3,HLA-G,LTF,C1QC,ERFE"
"GO:BP","negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","GO:0002823","false","0.007765372690468544","2.1098376959521903","62","844","9","21026","LOXL3,CD274,BCL6,CEACAM1,ARG1,CR1,NOD2,HLA-G,CR1L"
"GO:BP","transport across blood-brain barrier","GO:0150104","false","0.007765372690468544","2.1098376959521903","88","844","11","21026","FLVCR2,SLC2A3,CD36,SLC22A1,ATP1B2,LRP2,SLCO2B1,SLC8A2,SLC1A3,SLC22A3,APOE"
"GO:BP","membrane protein proteolysis","GO:0033619","false","0.007765372690468544","2.1098376959521903","62","844","9","21026","ADAM9,PRTN3,PSENEN,TIMP1,IL1B,ADRA2A,IL10,TIMP4,APOE"
"GO:BP","regulation of protein maturation","GO:1903317","false","0.007765372690468544","2.1098376959521903","62","844","9","21026","IL1R2,PLAUR,LRRK2,NLRC4,THBS1,MMP14,PLAU,HPN,TMEM98"
"GO:BP","regulation of epidermal growth factor receptor signaling pathway","GO:0042058","false","0.007765372690468544","2.1098376959521903","62","844","9","21026","DUSP3,GPER1,PLAUR,MMP9,RHBDF2,CEACAM1,RALB,SHKBP1,ADRA2A"
"GO:BP","response to amyloid-beta","GO:1904645","false","0.007795659916349526","2.10814711512578","50","844","8","21026","ICAM1,CASP4,MMP9,TYROBP,CD36,FPR2,MMP2,TREM2"
"GO:BP","positive regulation of leukocyte activation","GO:0002696","false","0.0078015030828097595","2.1078217155554375","363","844","28","21026","SMARCD3,CD274,PDCD1LG2,GAS6,LRRK2,TYROBP,VNN1,BCL6,CD55,TLR9,BST1,IGFBP2,PLA2G4A,CR1,NOD2,IL1B,FLOT2,THBS1,MMP14,AIF1,MMP8,GLI3,SPTA1,HLA-G,CLEC4D,CD209,IL10,TREM2"
"GO:BP","regulation of mononuclear cell proliferation","GO:0032944","false","0.00788909149768391","2.102973006962986","242","844","21","21026","IL27,CD274,PDCD1LG2,CD300A,IRF1,TYROBP,BCL6,CD55,TLR9,BST1,IGFBP2,ARG1,CR1,MNDA,VSIG4,IL1B,AIF1,SPTA1,HLA-G,CD209,IL10"
"GO:BP","regulation of viral life cycle","GO:1903900","false","0.007921887061132834","2.1011713534334215","131","844","14","21026","TRIM21,TRIM25,IFITM1,SRPK1,IFITM3,TRIM22,IFITM2,PLSCR1,SLPI,CD209,APOBEC3B,LTF,TRIM58,TMPRSS4"
"GO:BP","signaling receptor ligand precursor processing","GO:0140448","false","0.008097253280760214","2.0916622758508865","39","844","7","21026","CASP1,ECE1,CPE,CTSG,MEP1A,ENPEP,CORIN"
"GO:BP","sex differentiation","GO:0007548","false","0.008239909198198227","2.0840775740964204","294","844","24","21026","HOXA9,TLR5,LHFPL2,RAB13,TNFAIP6,TLR9,RETN,INSL3,TNFSF10,INHBB,KCNE1,MMP14,HOXA10,MMP2,NUPR1,SDC1,CYP19A1,YBX3,LRP2,PCYT1B,DMRTC2,ZFPM2,FGF8,FOXC1"
"GO:BP","modified amino acid metabolic process","GO:0006575","true","0.008400734427907404","2.075682744408975","178","844","17","21026","CTSB,GSTO1,MBOAT2,VNN1,SLC22A4,FOLR1,GGT1,OPLAH,PLSCR1,TG,PLOD2,ASS1,GGTLC2,SLC6A8,HPN,CRYM,GSTM5"
"GO:BP","negative regulation of proteolysis","GO:0045861","false","0.008444179443823458","2.073442546250894","147","844","15","21026","IL1R2,GAPDH,LRRK2,TIMP1,CST7,CR1,SERPINB1,PML,THBS1,CSTA,PLAU,TFPI,IL10,TIMP4,TMEM98"
"GO:BP","bone morphogenesis","GO:0060349","false","0.008526531768877656","2.069227585471729","103","844","12","21026","TMEM119,MMP14,ALPL,TRPV4,COL27A1,GLI3,LTF,CBS,SFRP4,COL1A1,FOXC1,COL2A1"
"GO:BP","regulation of leukocyte differentiation","GO:1902105","false","0.008597840569428713","2.0656106123080225","330","844","26","21026","SMARCD3,LOXL3,IL27,GAS6,NFAM1,IRF1,LILRB3,TYROBP,TNFAIP6,VNN1,BCL6,TLR9,CEACAM1,CR1,FES,MMP14,SLAMF8,PGLYRP1,PF4,GLI3,HLA-G,LTF,IL10,C1QC,TREM2,ERFE"
"GO:BP","positive regulation of wound healing","GO:0090303","false","0.008604630711701422","2.065267763722452","63","844","9","21026","HPSE,EMILIN2,CD36,INSL3,THBS1,ST3GAL4,PLAU,ADRA2A,F3"
"GO:BP","bile acid and bile salt transport","GO:0015721","true","0.008619273152085348","2.0645293559093845","29","844","6","21026","AQP9,CEACAM1,SLC51A,SLCO2B1,ABCC11,ABCB11"
"GO:BP","peptide cross-linking","GO:0018149","true","0.008619273152085348","2.0645293559093845","29","844","6","21026","THBS1,FLG,TGM2,CSTA,EPB42,FN1"
"GO:BP","regulation of superoxide metabolic process","GO:0090322","false","0.008619273152085348","2.0645293559093845","29","844","6","21026","ITGAM,TYROBP,CD36,BST1,FPR2,CD177"
"GO:BP","negative regulation of interleukin-2 production","GO:0032703","false","0.008619273152085348","2.0645293559093845","29","844","6","21026","HOMER3,GBP1,CR1,NOD2,VSIG4,NAV3"
"GO:BP","regulation of lipid storage","GO:0010883","false","0.00874301464632264","2.058338794079665","51","844","8","21026","PLIN5,CD36,PLIN3,ITGB3,PPARG,MSR1,TREM2,CES1"
"GO:BP","import across plasma membrane","GO:0098739","false","0.008813444773079479","2.054854312526237","195","844","18","21026","CACNA1E,KCNJ15,SLC2A3,TRPM2,P2RX1,CD36,SLC22A4,KCNJ2,ACSL1,THBS1,TSPO2,ATP1B2,NTSR1,LRP2,SLC8A2,SLC1A3,KCNJ12,PPP3R2"
"GO:BP","regulation of membrane potential","GO:0042391","false","0.0088994328738441","2.050637668367193","458","844","33","21026","GPER1,DSC2,KCNMA1,GBA1,LRRK2,P2RX1,PINK1,CD36,KCND1,TSPO,KCNJ2,KCNH7,KCNG2,SCN1B,CLIC1,KCNE1,CNGB1,SCN9A,INSYN2B,SCN2B,FGF13,ATP1B2,NTSR1,TREM2,SLC8A2,GABRB3,RELN,SNCA,DCN,RYR2,DGKI,NOS1AP,ANK2"
"GO:BP","positive regulation of transferase activity","GO:0051347","false","0.0088994328738441","2.050637668367193","296","844","24","21026","FLT3,GAS6,ADAM9,LRRK2,PINK1,ELANE,S100A12,RALB,LILRA5,SLC11A1,IL1B,THBS1,NRG1,ITGB3,ADRA2A,LTF,TREM2,SLC8A2,SPDYE16,NTRK3,RELN,SNCA,APOE,SPDYC"
"GO:BP","response to purine-containing compound","GO:0014074","false","0.008908804994978585","2.0501805472417685","148","844","15","21026","ASPH,TRPM2,AQP9,P2RX1,STAT1,INHBB,IL1B,KCNE1,SDC1,AANAT,AQP1,PPARG,ASS1,COL1A1,RYR2"
